Model year,Make,Model,Vehicle class,Engine size (L),Cylinders,Transmission,Fuel type,City (L/100 km),Highway (L/100 km),Combined (L/100 km),Combined (mpg),CO2 emissions (g/km),CO2 rating,Smog rating,Driving_Duration_hrs,Average_Speed_kmh,Acceleration_Pattern,Braking_Pattern,Route_Type,Time_of_Day,Weather_Conditions,Vehicle_Load,Driving_Style,Safety_Features_Usage,Traffic_Violations,Reliability_Rating,Recalls,Service_History,Electronics_Quality,Manufacturer_Reputation_Score,Engine_Quality_Score,Transmission_Quality_Score,Electronics_Quality_Score,Avg_Engine_RPM
2020,Hyundai,Sonata,Full-size,2.5,4,AS,CNG,8.8,6.4,7.7,37,182,7,7,1,119,Aggressive,Normal,Rural,Night,Rainy,Full load,Aggressive,Cruise control,3,11,3,Major repairs,Very Good,11,8,8,7,3051
2020,Hyundai,Sonata Hybrid,Full-size,2,4,AM,CNG,5.3,4.6,5,56,117,10,7,5,97,Moderate,Normal,Mixed,Night,Snowy,Heavy load,Aggressive,Cruise control,1,5,3,Minimal maintenance,Excellent,10,6,10,7,1517
2020,Hyundai,Tucson,Sport utility vehicle: Small,2,4,AS,CNG,10,7.9,9.1,31,216,5,5,6,64,Aggressive,Hard,Rural,Afternoon,Cloudy,Heavy load,Moderate,Seat belts,4,11,2,Very often,Excellent,8,9,10,7,2834
2020,Hyundai,Tucson AWD,Sport utility vehicle: Small,2,4,AS,CNG,10.8,9.2,10.1,28,239,5,5,9,92,Moderate,Normal,Rural,Morning,Cloudy,Light load,Aggressive,Airbags,3,9,3,Very often,Good,10,10,7,7,3191
2020,Hyundai,Tucson AWD,Sport utility vehicle: Small,2.4,4,AS,CNG,11,9.1,10.1,28,241,5,5,7,135,Aggressive,Hard,Mixed,Night,Cloudy,Moderate load,Moderate,Airbags,0,9,3,Major repairs,Very Good,7,9,7,8,3324
2020,Hyundai,Veloster Turbo,Compact,1.6,4,AM,CNG,8.5,6.9,7.8,36,184,7,5,7,116,Aggressive,Normal,Highway,Evening,Rainy,Full load,Aggressive,Airbags,5,7,2,Regular servicing,Good,8,8,7,9,4269
2020,Hyundai,Veloster Turbo,Compact,1.6,4,M,CNG,9.4,7,8.3,34,196,6,5,2,103,Moderate,Normal,Mixed,Night,Rainy,Heavy load,Moderate,Seat belts,3,10,1,Very often,Excellent,8,6,10,7,1200
2020,Hyundai,Veloster,Compact,2,4,AS,CNG,9.1,7.1,8.2,34,193,6,5,9,126,Aggressive,Normal,Rural,Night,Cloudy,Moderate load,Aggressive,Airbags,2,9,0,Very often,Good,6,9,6,8,3488
2020,Hyundai,Veloster N,Compact,2,4,M,Gasoline,10.6,8.3,9.5,30,226,5,3,9,57,Moderate,Gentle,Rural,Afternoon,Rainy,Full load,Aggressive,ABS,2,8,2,Major repairs,Excellent,9,11,6,7,4501
2020,Hyundai,Venue,Mid-size,1.6,4,AV,CNG,8,7,7.5,38,178,7,5,7,69,Moderate,Normal,Mixed,Night,Cloudy,Full load,Aggressive,Seat belts,5,8,0,Minimal maintenance,Very Good,11,8,10,9,4490
2020,Hyundai,Venue,Mid-size,1.6,4,M,CNG,8.6,6.8,7.8,36,184,7,5,1,100,Moderate,Hard,Highway,Afternoon,Clear,Heavy load,Aggressive,Cruise control,5,11,1,Regular servicing,Excellent,11,10,7,8,4884
2020,Infiniti,Q50 AWD,Mid-size,3,6,AS,Gasoline,12.5,8.7,10.8,26,254,4,3,3,83,Moderate,Normal,Urban,Morning,Clear,Heavy load,Aggressive,Seat belts,1,8,1,Regular servicing,Good,6,9,6,9,4069
2020,Infiniti,Q50 AWD Red Sport,Mid-size,3,6,AS,Gasoline,12.5,9.3,11.1,25,261,4,3,9,71,Moderate,Hard,Mixed,Afternoon,Snowy,Heavy load,Aggressive,Cruise control,4,6,2,Regular servicing,Very Good,6,7,6,10,1505
2020,Infiniti,Q60 AWD,Subcompact,3,6,AS,Gasoline,12.3,8.7,10.7,26,251,4,3,3,101,Aggressive,Normal,Urban,Night,Cloudy,Light load,Conservative,Airbags,5,7,2,Regular servicing,Very Good,8,7,9,9,3926
2020,Infiniti,Q60 AWD Red Sport,Subcompact,3,6,AS,Gasoline,12.5,9.2,11,26,259,4,3,6,54,Moderate,Normal,Highway,Morning,Cloudy,Light load,Aggressive,Airbags,2,8,0,Very often,Good,8,8,6,10,3645
2020,Infiniti,QX50 AWD,Sport utility vehicle: Small,2,4,AV,Gasoline,10.8,8.3,9.7,29,228,5,5,1,130,Aggressive,Hard,Urban,Evening,Snowy,Full load,Conservative,Airbags,3,10,3,Major repairs,Excellent,10,8,7,8,2391
2020,Infiniti,QX60 AWD,Sport utility vehicle: Small,3.5,6,AV,Gasoline,12.5,9,10.9,26,257,4,3,7,134,Moderate,Hard,Rural,Evening,Cloudy,Heavy load,Moderate,ABS,0,7,0,Very often,Very Good,8,10,8,9,2773
2020,Infiniti,QX80 4WD,Sport utility vehicle: Standard,5.6,8,AS,Gasoline,17.8,12.3,15.3,18,360,2,3,3,120,Aggressive,Gentle,Urban,Morning,Rainy,Full load,Moderate,ABS,2,7,3,Minimal maintenance,Average,8,9,8,7,3500
2020,Jaguar,E-PACE P250,Sport utility vehicle: Small,2,4,AS,Gasoline,11,8.4,9.8,29,231,5,7,8,83,Conservative,Hard,Urban,Evening,Cloudy,Light load,Aggressive,ABS,4,8,3,Major repairs,Very Good,7,10,10,10,4989
2020,Jaguar,E-PACE P300,Sport utility vehicle: Small,2,4,AS,Gasoline,11.2,8.6,10.1,28,236,5,7,7,84,Moderate,Hard,Rural,Morning,Snowy,Moderate load,Conservative,Seat belts,2,8,3,Minimal maintenance,Very Good,10,10,10,9,1056
2020,Jaguar,F-PACE 25t,Sport utility vehicle: Small,2,4,AS,Gasoline,10.7,8.8,9.9,29,227,5,7,10,58,Moderate,Hard,Mixed,Night,Rainy,Moderate load,Aggressive,Airbags,1,7,0,Regular servicing,Average,8,8,8,8,3552
2020,Jaguar,F-PACE 30t,Sport utility vehicle: Small,2,4,AS,Gasoline,10.9,8.7,9.9,29,232,5,7,7,136,Aggressive,Normal,Mixed,Afternoon,Snowy,Moderate load,Moderate,Cruise control,2,10,2,Minimal maintenance,Excellent,8,10,7,10,1532
2020,Jaguar,F-PACE S,Sport utility vehicle: Small,3,6,AS,Gasoline,13.3,10,11.8,24,277,4,7,4,55,Moderate,Hard,Rural,Morning,Clear,Heavy load,Aggressive,Cruise control,0,6,2,Regular servicing,Average,8,7,7,7,4981
2020,Jaguar,F-PACE SVR,Sport utility vehicle: Small,5,8,AS,Gasoline,14.5,11,12.9,22,303,3,3,2,94,Moderate,Normal,Mixed,Night,Snowy,Moderate load,Conservative,Cruise control,5,11,1,Minimal maintenance,Excellent,8,6,7,6,4293
2020,Jaguar,F-TYPE P300 Convertible,Two-seater,2,4,AS,Gasoline,10.2,7.8,9.2,31,215,5,7,10,73,Moderate,Hard,Mixed,Night,Clear,Moderate load,Aggressive,Airbags,5,10,3,Regular servicing,Good,9,8,10,10,1722
2020,Jaguar,F-TYPE Convertible,Two-seater,3,6,AS,Gasoline,11.9,8.5,10.4,27,242,5,7,3,64,Moderate,Gentle,Rural,Afternoon,Cloudy,Light load,Conservative,ABS,5,10,2,Regular servicing,Excellent,7,7,8,9,2525
2020,Jaguar,F-TYPE Convertible R-Dynamic,Two-seater,3,6,AS,Gasoline,12.4,8.8,10.8,26,253,4,7,7,59,Conservative,Gentle,Mixed,Evening,Cloudy,Heavy load,Conservative,ABS,1,9,0,Very often,Excellent,6,9,7,9,3003
2020,Jaguar,F-TYPE Convertible R-Dynamic AWD,Two-seater,3,6,AS,Gasoline,13,9.2,11.3,25,265,4,7,5,67,Aggressive,Gentle,Urban,Evening,Snowy,Full load,Aggressive,Cruise control,5,8,3,Minimal maintenance,Excellent,8,7,11,6,1769
2020,Jaguar,F-TYPE R AWD Convertible,Two-seater,5,8,AS,Gasoline,15.2,9.8,12.7,22,299,3,3,1,118,Conservative,Gentle,Rural,Evening,Cloudy,Heavy load,Conservative,ABS,1,8,1,Regular servicing,Very Good,10,6,10,7,3166
2020,Jaguar,F-TYPE SVR AWD Convertible,Two-seater,5,8,AS,Gasoline,15.2,9.8,12.7,22,299,3,3,9,136,Moderate,Normal,Mixed,Night,Rainy,Light load,Moderate,Seat belts,0,8,1,Major repairs,Good,9,7,10,7,2202
2020,Jaguar,F-TYPE P300 Coupe,Two-seater,2,4,AS,Gasoline,10.2,7.8,9.2,31,215,5,7,1,52,Aggressive,Hard,Mixed,Evening,Clear,Heavy load,Conservative,Cruise control,0,10,0,Major repairs,Good,7,7,9,10,2484
2020,Jaguar,F-TYPE Coupe,Two-seater,3,6,AS,Gasoline,11.9,8.5,10.4,27,242,5,7,4,136,Moderate,Gentle,Highway,Night,Snowy,Full load,Conservative,Seat belts,1,8,2,Regular servicing,Excellent,9,9,7,10,1589
2020,Jaguar,F-TYPE Coupe R-Dynamic,Two-seater,3,6,AS,Gasoline,12.4,8.8,10.8,26,253,4,7,2,77,Moderate,Normal,Highway,Afternoon,Cloudy,Moderate load,Moderate,Cruise control,2,7,0,Major repairs,Excellent,7,9,11,9,2762
2020,Jaguar,F-TYPE Coupe R-Dynamic AWD,Two-seater,3,6,AS,Gasoline,13,9.2,11.3,25,265,4,7,8,144,Aggressive,Normal,Highway,Morning,Snowy,Moderate load,Conservative,ABS,2,8,2,Major repairs,Good,7,8,6,6,2338
2020,Jaguar,F-TYPE R AWD Coupe,Two-seater,5,8,AS,Gasoline,15.2,9.8,12.7,22,299,3,3,3,131,Conservative,Gentle,Rural,Evening,Snowy,Full load,Conservative,ABS,5,10,1,Very often,Excellent,9,10,9,7,3464
2020,Jaguar,F-TYPE SVR AWD Coupe,Two-seater,5,8,AS,Gasoline,15.2,9.8,12.7,22,299,3,3,8,91,Aggressive,Normal,Urban,Morning,Rainy,Light load,Moderate,Airbags,0,10,3,Major repairs,Excellent,11,7,8,8,2322
2020,Jaguar,XE P250,Compact,2,4,AS,Gasoline,9.4,7,8.3,34,194,6,7,8,115,Moderate,Normal,Highway,Afternoon,Snowy,Full load,Aggressive,Airbags,5,6,3,Very often,Very Good,7,10,9,7,1674
2020,Jaguar,XE P250 AWD,Compact,2,4,AS,Gasoline,9.8,6.9,8.5,33,200,6,7,5,94,Conservative,Normal,Highway,Evening,Rainy,Full load,Conservative,Cruise control,1,7,0,Regular servicing,Good,9,11,9,10,1769
2020,Jaguar,XE P300 AWD,Compact,2,4,AS,Gasoline,10.7,7.7,9.4,30,220,5,7,2,119,Aggressive,Hard,Rural,Night,Snowy,Heavy load,Aggressive,ABS,3,10,1,Minimal maintenance,Average,6,8,8,9,1778
2020,Jaguar,XF 25t,Mid-size,2,4,AS,Gasoline,9.4,7,8.3,34,194,6,7,4,109,Conservative,Gentle,Highway,Night,Snowy,Full load,Aggressive,Cruise control,2,8,3,Minimal maintenance,Good,10,7,11,8,2628
2020,Jaguar,XF 25t AWD,Mid-size,2,4,AS,Gasoline,10.1,7.2,8.8,32,207,6,7,7,130,Conservative,Hard,Urban,Night,Rainy,Moderate load,Aggressive,Cruise control,5,11,1,Minimal maintenance,Very Good,6,8,7,9,4620
2020,Jaguar,XF 30t,Mid-size,2,4,AS,Gasoline,9.2,7.5,8.9,32,208,6,7,8,77,Conservative,Normal,Rural,Morning,Rainy,Heavy load,Conservative,Cruise control,3,10,0,Very often,Average,11,10,10,9,1884
2020,Jaguar,XF 30t AWD,Mid-size,2,4,AS,Gasoline,10.6,7.6,9.2,31,217,5,7,10,85,Conservative,Gentle,Urban,Evening,Rainy,Light load,Conservative,ABS,1,10,3,Minimal maintenance,Excellent,7,6,6,10,2822
2020,Jaguar,XF S AWD,Mid-size,3,6,AS,Gasoline,12,8.4,10.4,27,243,5,7,8,64,Aggressive,Hard,Rural,Afternoon,Rainy,Heavy load,Conservative,ABS,1,11,3,Major repairs,Good,10,11,10,8,4523
2020,Jeep,Cherokee,Sport utility vehicle: Small,2,4,A,CNG,10.4,7.6,9.1,31,214,5,5,4,113,Aggressive,Normal,Urban,Afternoon,Clear,Light load,Aggressive,Airbags,5,5,3,Regular servicing,Good,8,8,10,6,3603
2020,Jeep,Cherokee,Sport utility vehicle: Small,2.4,4,A,CNG,10.8,7.6,9.3,30,219,5,6,4,80,Aggressive,Normal,Urban,Afternoon,Clear,Full load,Aggressive,Seat belts,1,11,2,Minimal maintenance,Excellent,10,8,8,9,1505
2020,Jeep,Cherokee,Sport utility vehicle: Small,3.2,6,A,CNG,11.9,8.2,10.2,28,240,5,5,6,135,Aggressive,Hard,Urban,Afternoon,Snowy,Heavy load,Aggressive,Cruise control,0,10,3,Minimal maintenance,Average,6,10,10,9,3852
2020,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,2,4,A,CNG,11.2,8,9.8,29,229,5,5,4,87,Conservative,Normal,Highway,Evening,Rainy,Moderate load,Aggressive,Cruise control,5,9,0,Regular servicing,Very Good,9,10,8,9,4265
2020,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,2.4,4,A,CNG,11.2,8,9.8,29,230,5,6,5,93,Moderate,Gentle,Highway,Night,Snowy,Full load,Conservative,Cruise control,5,10,3,Very often,Good,10,6,10,10,4471
2020,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,3.2,6,A,CNG,12.2,8.6,10.6,27,249,4,5,10,146,Moderate,Normal,Urban,Afternoon,Cloudy,Moderate load,Conservative,ABS,3,9,3,Very often,Excellent,9,8,9,7,3937
2020,Jeep,Cherokee 4X4 Active Drive II,Sport utility vehicle: Small,2,4,A,CNG,11.5,8.6,10.2,28,240,5,5,3,51,Aggressive,Gentle,Highway,Afternoon,Clear,Moderate load,Aggressive,Airbags,0,6,0,Regular servicing,Excellent,7,6,10,7,2470
2020,Jeep,Cherokee 4X4 Active Drive II,Sport utility vehicle: Small,3.2,6,A,CNG,12.8,9,11.1,25,259,4,5,5,140,Conservative,Gentle,Rural,Night,Clear,Light load,Conservative,Cruise control,4,6,3,Regular servicing,Average,10,7,9,8,2306
2020,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,2,4,A,CNG,11.8,9.2,10.6,27,249,4,5,9,56,Aggressive,Gentle,Highway,Afternoon,Cloudy,Full load,Conservative,ABS,1,6,3,Very often,Very Good,8,6,10,7,4424
2020,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,3.2,6,A,CNG,12.9,9.9,11.6,24,269,4,5,9,77,Aggressive,Normal,Mixed,Evening,Rainy,Full load,Conservative,ABS,0,7,3,Minimal maintenance,Good,7,6,8,8,3548
2020,Jeep,Compass,Sport utility vehicle: Small,2.4,4,A,CNG,10.6,7.6,9.3,30,218,5,6,4,56,Moderate,Hard,Mixed,Night,Rainy,Heavy load,Moderate,Airbags,4,8,0,Minimal maintenance,Good,9,11,7,7,1671
2020,Jeep,Compass,Sport utility vehicle: Small,2.4,4,M,CNG,10.4,7.3,9,31,211,5,3,4,62,Moderate,Gentle,Rural,Morning,Cloudy,Moderate load,Aggressive,Cruise control,4,9,0,Very often,Good,7,7,7,8,1450
2020,Jeep,Compass 4X4,Sport utility vehicle: Small,2.4,4,A,CNG,10.8,7.8,9.5,30,222,5,6,9,86,Moderate,Gentle,Highway,Evening,Snowy,Heavy load,Aggressive,Airbags,0,7,1,Minimal maintenance,Good,8,7,8,8,3945
2020,Jeep,Compass 4X4,Sport utility vehicle: Small,2.4,4,M,CNG,10.8,7.6,9.4,30,221,5,3,3,52,Aggressive,Hard,Mixed,Evening,Snowy,Heavy load,Moderate,Cruise control,4,11,1,Regular servicing,Average,6,9,7,10,1324
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,A,CNG,13.7,10.7,12.3,23,290,3,5,2,99,Aggressive,Hard,Urban,Night,Cloudy,Heavy load,Moderate,Seat belts,3,8,3,Major repairs,Very Good,11,10,10,8,3214
2020,Jeep,Gladiator 4X4,Pickup truck: Standard,3.6,6,M,CNG,14.3,10.4,12.6,22,296,3,5,2,144,Aggressive,Hard,Mixed,Night,Clear,Moderate load,Conservative,Airbags,5,8,0,Minimal maintenance,Excellent,10,9,10,7,2271
2020,Jeep,Grand Cherokee 4X4,Sport utility vehicle: Standard,3.6,6,A,CNG,12.7,9.6,11.3,25,265,4,7,2,55,Moderate,Hard,Urban,Afternoon,Clear,Moderate load,Aggressive,Seat belts,0,5,0,Regular servicing,Good,7,6,11,10,2221
2020,Jeep,Grand Cherokee 4X4,Sport utility vehicle: Standard,5.7,8,A,CNG,16.7,10.9,14.1,20,331,3,3,5,146,Aggressive,Normal,Rural,Night,Clear,Moderate load,Conservative,ABS,2,10,0,Regular servicing,Excellent,9,7,9,8,3105
2020,Jeep,Grand Cherokee 4X4 SRT,Sport utility vehicle: Standard,6.4,8,A,Gasoline,18.3,12.6,15.7,18,368,2,1,8,126,Moderate,Hard,Highway,Afternoon,Clear,Moderate load,Aggressive,Airbags,0,6,1,Minimal maintenance,Average,8,8,10,7,4486
2020,Jeep,Grand Cherokee 4X4 Trackhawk,Sport utility vehicle: Standard,6.2,8,A,Gasoline,20.9,13.8,17.7,16,413,1,1,10,66,Moderate,Normal,Highway,Afternoon,Clear,Heavy load,Conservative,Cruise control,3,7,2,Minimal maintenance,Good,9,7,7,8,2236
2020,Jeep,Renegade,Sport utility vehicle: Small,1.3,4,A,CNG,9.8,7.4,8.7,32,204,6,6,2,57,Moderate,Gentle,Highway,Evening,Clear,Moderate load,Moderate,ABS,5,5,2,Major repairs,Average,7,10,6,8,3667
2020,Jeep,Renegade,Sport utility vehicle: Small,2.4,4,A,CNG,10.8,7.8,9.5,30,222,5,6,1,110,Moderate,Normal,Mixed,Afternoon,Rainy,Full load,Moderate,Seat belts,4,11,0,Major repairs,Good,10,8,7,8,3085
2020,Jeep,Renegade 4X4,Sport utility vehicle: Small,1.3,4,A,CNG,10.1,8.1,9.2,31,216,5,6,3,64,Conservative,Hard,Highway,Night,Clear,Light load,Conservative,Airbags,1,11,2,Very often,Average,9,11,9,6,3514
2020,Jeep,Renegade 4X4 Trailhawk,Sport utility vehicle: Small,1.3,4,A,CNG,10.8,8.7,9.9,29,230,5,6,9,80,Conservative,Hard,Urban,Morning,Snowy,Light load,Moderate,Airbags,0,7,3,Minimal maintenance,Good,10,8,9,10,4656
2020,Jeep,Renegade 4X4,Sport utility vehicle: Small,2.4,4,A,CNG,11.2,8.2,9.8,29,230,5,6,10,97,Conservative,Gentle,Urban,Evening,Clear,Moderate load,Moderate,ABS,0,9,3,Regular servicing,Very Good,9,9,9,10,1310
2020,Jeep,Wrangler 4X4,Sport utility vehicle: Small,2,4,A,CNG,10.7,9.8,10.3,27,241,5,5,8,93,Conservative,Normal,Urban,Afternoon,Snowy,Moderate load,Moderate,Airbags,3,5,2,Very often,Average,11,9,10,7,2419
2020,Jeep,Wrangler 4X4,Sport utility vehicle: Small,3.6,6,A,CNG,12.8,10.4,11.8,24,274,4,5,5,117,Aggressive,Hard,Urban,Afternoon,Cloudy,Moderate load,Aggressive,Airbags,5,8,1,Major repairs,Very Good,8,9,6,9,3190
2020,Jeep,Wrangler 4X4 eTorque,Sport utility vehicle: Small,3.6,6,A,CNG,12,9.8,11,26,259,4,5,7,84,Moderate,Gentle,Mixed,Evening,Snowy,Moderate load,Conservative,Airbags,1,10,0,Minimal maintenance,Average,11,7,10,9,4072
2020,Jeep,Wrangler 4X4,Sport utility vehicle: Small,3.6,6,M,CNG,13.7,9.6,11.8,24,277,4,5,8,145,Aggressive,Normal,Mixed,Evening,Snowy,Moderate load,Aggressive,Seat belts,3,9,1,Regular servicing,Excellent,8,7,10,9,4093
2020,Jeep,Wrangler Unlimited 4X4,Sport utility vehicle: Small,2,4,A,CNG,11.5,10.9,11.2,25,263,4,5,6,127,Moderate,Normal,Urban,Morning,Snowy,Heavy load,Moderate,ABS,3,9,1,Major repairs,Very Good,8,9,8,10,2941
2020,Jeep,Wrangler Unlimited 4X4 eTorque,Sport utility vehicle: Small,2,4,A,CNG,11.3,10.5,10.9,26,257,4,5,8,67,Moderate,Gentle,Urban,Afternoon,Clear,Moderate load,Conservative,Airbags,5,7,3,Regular servicing,Very Good,10,7,9,8,2055
2020,Jeep,Wrangler Unlimited 4X4 EcoDiesel,Sport utility vehicle: Small,3,6,A,Diesel,10.6,8.1,9.5,30,255,4,1,2,95,Conservative,Normal,Mixed,Night,Snowy,Full load,Conservative,Cruise control,1,6,3,Very often,Very Good,10,9,6,9,1068
2020,Jeep,Wrangler Unlimited 4X4,Sport utility vehicle: Small,3.6,6,A,CNG,12.9,10.7,11.9,24,280,4,5,10,124,Aggressive,Normal,Rural,Afternoon,Clear,Heavy load,Conservative,ABS,5,10,3,Regular servicing,Excellent,8,10,9,6,3624
2020,Jeep,Wrangler Unlimited 4X4 eTorque,Sport utility vehicle: Small,3.6,6,A,CNG,12.6,10.7,11.8,24,276,4,5,2,92,Moderate,Hard,Mixed,Night,Snowy,Heavy load,Conservative,Cruise control,2,10,2,Very often,Average,7,7,8,8,4458
2020,Jeep,Wrangler Unlimited 4X4,Sport utility vehicle: Small,3.6,6,M,CNG,13.8,10.1,12.2,23,285,3,5,6,57,Conservative,Gentle,Rural,Night,Cloudy,Light load,Moderate,Cruise control,3,6,3,Major repairs,Good,9,8,10,8,2363
2020,Kia,Forte,Mid-size,1.6,4,AM,CNG,8.7,6.6,7.8,36,184,7,5,2,86,Moderate,Hard,Urban,Evening,Cloudy,Moderate load,Moderate,Seat belts,5,7,2,Very often,Excellent,6,11,10,11,2815
2020,Kia,Forte,Mid-size,2,4,AV,CNG,7.9,5.9,7,40,165,7,5,8,135,Moderate,Normal,Highway,Morning,Clear,Heavy load,Aggressive,Cruise control,3,9,0,Regular servicing,Average,7,9,9,7,3469
2020,Kia,Forte,Mid-size,2,4,M,CNG,8.6,6.4,7.6,37,180,7,5,4,121,Conservative,Hard,Rural,Evening,Clear,Full load,Moderate,ABS,0,9,3,Minimal maintenance,Very Good,11,9,8,11,2892
2020,Kia,Forte 5,Full-size,1.6,4,AM,CNG,8.9,6.9,8,35,190,6,5,5,102,Conservative,Gentle,Mixed,Morning,Clear,Full load,Moderate,Seat belts,5,8,1,Regular servicing,Excellent,11,8,10,6,1835
2020,Kia,Forte 5,Full-size,2,4,AV,CNG,8,6,7.1,40,169,7,5,6,148,Conservative,Hard,Rural,Night,Rainy,Full load,Conservative,ABS,5,10,1,Very often,Average,6,10,9,10,4101
2020,Kia,Niro,Station wagon: Small,1.6,4,AM,CNG,4.6,5.1,4.8,59,114,10,7,5,78,Aggressive,Hard,Rural,Morning,Rainy,Full load,Conservative,Seat belts,0,11,0,Minimal maintenance,Excellent,10,6,7,8,1981
2020,Kia,Niro FE,Station wagon: Small,1.6,4,AM,CNG,4.5,4.8,4.7,60,110,10,7,2,115,Moderate,Normal,Urban,Morning,Cloudy,Full load,Moderate,Airbags,1,5,2,Minimal maintenance,Good,11,8,10,6,4346
2020,Kia,Niro Touring,Station wagon: Small,1.6,4,AM,CNG,5.1,5.8,5.4,52,129,9,7,2,59,Moderate,Gentle,Urban,Afternoon,Cloudy,Moderate load,Moderate,Seat belts,5,6,3,Regular servicing,Very Good,6,8,9,11,4705
2020,Kia,Optima,Full-size,2.4,4,AS,CNG,9.5,7.1,8.4,34,199,6,5,6,58,Conservative,Hard,Rural,Evening,Snowy,Light load,Aggressive,Cruise control,0,8,3,Very often,Average,8,8,9,7,3007
2020,Kia,Optima Hybrid,Mid-size,2,4,AM,CNG,5.9,5.2,5.6,50,132,9,7,10,107,Conservative,Hard,Highway,Evening,Rainy,Light load,Moderate,Cruise control,2,8,0,Major repairs,Excellent,10,9,7,9,4244
2020,Kia,Rio,Compact,1.6,4,AV,CNG,7.2,5.9,6.6,43,151,8,3,3,64,Moderate,Gentle,Highway,Evening,Cloudy,Full load,Aggressive,Cruise control,1,6,1,Major repairs,Very Good,7,8,9,9,3037
2020,Kia,Rio,Compact,1.6,4,M,CNG,7.7,6.1,7,40,166,7,3,10,81,Aggressive,Hard,Rural,Night,Snowy,Moderate load,Moderate,Cruise control,5,9,0,Major repairs,Excellent,10,11,11,10,2003
2020,Kia,Sedona,Minivan,3.3,6,AS,CNG,12.7,9.9,11.5,25,271,4,5,8,65,Aggressive,Gentle,Highway,Morning,Rainy,Moderate load,Moderate,Seat belts,5,9,3,Major repairs,Good,9,9,8,10,2893
2020,Kia,Sorento AWD,Sport utility vehicle: Small,2.4,4,AS,CNG,11.2,9,10.2,28,242,5,5,9,91,Aggressive,Normal,Rural,Evening,Snowy,Light load,Conservative,Seat belts,0,6,3,Very often,Very Good,8,11,8,9,4300
2020,Kia,Sorento AWD,Sport utility vehicle: Small,3.3,6,AS,CNG,12.3,9.5,11.1,25,261,4,5,5,67,Conservative,Normal,Rural,Morning,Snowy,Heavy load,Aggressive,Airbags,5,10,0,Minimal maintenance,Excellent,11,11,7,10,1775
2020,Kia,Soul,Station wagon: Small,2,4,AV,CNG,8.6,7.1,7.9,36,188,6,7,5,76,Aggressive,Hard,Mixed,Night,Cloudy,Moderate load,Aggressive,ABS,1,9,2,Minimal maintenance,Excellent,9,9,10,10,2997
2020,Kia,Soul,Station wagon: Small,2,4,M,CNG,9.6,7.6,8.7,32,206,6,5,6,138,Aggressive,Gentle,Highway,Afternoon,Snowy,Heavy load,Moderate,Airbags,0,10,1,Major repairs,Very Good,6,7,7,10,4433
2020,Kia,Sportage,Sport utility vehicle: Small,2.4,4,AS,CNG,10.1,7.6,9,31,214,5,5,1,139,Moderate,Gentle,Rural,Afternoon,Clear,Heavy load,Conservative,Seat belts,4,9,2,Major repairs,Excellent,6,11,9,8,3964
2020,Kia,Sportage AWD,Sport utility vehicle: Small,2,4,AS,CNG,12.1,9.6,11,26,261,4,5,2,69,Moderate,Hard,Highway,Night,Cloudy,Heavy load,Aggressive,Cruise control,2,6,0,Major repairs,Good,6,6,7,8,1888
2020,Kia,Sportage AWD,Sport utility vehicle: Small,2.4,4,AS,CNG,10.8,9.1,10,28,239,5,5,6,128,Moderate,Hard,Rural,Evening,Snowy,Light load,Aggressive,Seat belts,0,11,0,Minimal maintenance,Very Good,7,9,7,11,1619
2020,Kia,Stinger AWD,Mid-size,3.3,6,AS,Gasoline,13.6,9.6,11.8,24,279,4,3,8,140,Aggressive,Hard,Highway,Afternoon,Snowy,Light load,Conservative,Airbags,3,9,3,Minimal maintenance,Average,9,7,9,10,1091
2020,Kia,Telluride AWD,Sport utility vehicle: Small,3.8,6,AS,CNG,12.5,9.6,11.2,25,264,4,5,4,86,Conservative,Gentle,Urban,Evening,Snowy,Full load,Moderate,ABS,2,9,0,Regular servicing,Good,7,10,10,6,3792
2020,Lamborghini,Aventador Coupe,Two-seater,6.5,12,AM,Gasoline,26.2,15.5,21.4,13,485,1,1,10,143,Conservative,Hard,Urban,Night,Cloudy,Moderate load,Aggressive,ABS,2,5,1,Very often,Very Good,10,9,6,8,3792
2020,Lamborghini,Aventador Roadster,Two-seater,6.5,12,AM,Gasoline,26.6,15.8,21.7,13,493,1,1,7,139,Moderate,Hard,Urban,Morning,Cloudy,Moderate load,Aggressive,Cruise control,1,8,0,Regular servicing,Good,6,9,10,7,3220
2020,Lamborghini,Aventador Sian Coupe,Two-seater,6.5,12,AM,Gasoline,28.1,16.6,22.9,12,535,1,1,2,114,Conservative,Hard,Rural,Evening,Rainy,Heavy load,Aggressive,Seat belts,5,6,3,Regular servicing,Excellent,9,10,7,8,1107
2020,Lamborghini,Aventador Sian Roadster,Two-seater,6.5,12,AM,Gasoline,28.1,16.6,22.9,12,535,1,1,5,109,Conservative,Normal,Highway,Morning,Clear,Moderate load,Aggressive,ABS,0,10,3,Very often,Excellent,9,8,7,8,2545
